bandit,instance,reward,timeout,seed,-a,Result,bestObj,solOverTime,integralPrimalGap
ppo,examples/pdptw/pdptw_100/lc108.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731352023393546,======,13210891.0,[(t:5.309-step:135-v:1932.636)-(t:5.336-step:136-v:1929.105)-(t:5.807-step:151-v:1920.332)-(t:5.861-step:152-v:1917.948)-(t:5.880-step:153-v:1917.152)-(t:5.895-step:154-v:1896.772)-(t:5.914-step:155-v:1896.581)-(t:6.148-step:166-v:1762.692)-(t:6.181-step:167-v:1761.198)-(t:6.223-step:168-v:1758.503)-(t:59.938-step:1688-v:1664.999)-(t:91.550-step:2664-v:1455.518)-(t:91.578-step:2665-v:1455.156)-(t:91.610-step:2666-v:1454.381)-(t:92.031-step:2681-v:1305.985)-(t:92.067-step:2682-v:1213.984)-(t:92.080-step:2683-v:1213.622)-(t:92.098-step:2684-v:1210.891)],306.953
ppo,examples/pdptw/pdptw_100/lr211.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr211 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731536429296860,======,6926927.0,[(t:3.930-step:130-v:2438.937)-(t:3.960-step:131-v:2436.946)-(t:3.989-step:132-v:2409.158)-(t:4.252-step:137-v:2362.366)-(t:4.451-step:138-v:2361.237)-(t:4.469-step:139-v:2355.318)-(t:10.816-step:453-v:2145.737)-(t:10.836-step:454-v:2141.136)-(t:43.304-step:1537-v:2135.699)-(t:46.595-step:1632-v:2009.398)-(t:46.612-step:1633-v:2009.023)-(t:46.631-step:1634-v:2000.014)-(t:46.733-step:1635-v:1995.222)-(t:90.528-step:3331-v:1926.927)],479.117
ppo,examples/pdptw/pdptw_100/lr206.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731470007238688,======,6427710.0,[(t:21.422-step:971-v:2310.187)-(t:27.813-step:1173-v:2209.829)-(t:70.852-step:2922-v:2159.316)],521.545
ppo,examples/pdptw/pdptw_100/lr109.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731398883278304,======,15523934.0,[(t:4.450-step:129-v:1838.482)-(t:4.478-step:130-v:1830.495)-(t:4.531-step:131-v:1820.52)-(t:4.565-step:132-v:1814.011)-(t:7.340-step:184-v:1646.163)-(t:7.630-step:194-v:1621.77)-(t:7.653-step:195-v:1614.089)-(t:7.681-step:196-v:1608.665)-(t:7.726-step:197-v:1601.265)-(t:7.733-step:198-v:1599.022)-(t:67.275-step:1442-v:1545.106)-(t:67.295-step:1443-v:1539.933)-(t:67.315-step:1444-v:1538.264)-(t:67.373-step:1445-v:1532.984)-(t:97.114-step:2123-v:1523.934)],192.294
ppo,examples/pdptw/pdptw_100/lr210.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr210 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731530025338693,======,7311981.0,[(t:3.580-step:140-v:2339.848)-(t:4.555-step:168-v:2144.596)-(t:4.684-step:169-v:2133.566)-(t:4.738-step:170-v:2128.619)-(t:4.750-step:171-v:2125.81)-(t:98.761-step:3822-v:1929.916)-(t:98.786-step:3823-v:1925.613)],455.662
ppo,examples/pdptw/pdptw_100/lr108.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr108 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731393825508554,======,13281823.0,[(t:6.056-step:124-v:1767.73)-(t:6.841-step:147-v:1750.608)-(t:6.861-step:148-v:1739.634)-(t:6.879-step:149-v:1733.458)-(t:10.278-step:233-v:1732.74)-(t:13.913-step:352-v:1678.601)-(t:13.937-step:353-v:1672.284)-(t:14.006-step:354-v:1655.524)-(t:14.037-step:355-v:1650.621)-(t:14.054-step:356-v:1646.572)-(t:14.699-step:366-v:1639.327)-(t:14.717-step:367-v:1636.709)-(t:14.731-step:368-v:1624.475)-(t:15.143-step:378-v:1597.529)-(t:15.161-step:379-v:1576.444)-(t:15.185-step:380-v:1575.931)-(t:18.628-step:475-v:1527.052)-(t:18.643-step:476-v:1525.487)-(t:60.521-step:1327-v:1466.738)-(t:60.537-step:1328-v:1465.684)-(t:61.757-step:1373-v:1441.781)-(t:61.771-step:1374-v:1435.04)-(t:123.214-step:2999-v:1282.988)-(t:123.240-step:3000-v:1281.823)],236.626
ppo,examples/pdptw/pdptw_400/LC1_4_6.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731723207316683,======,336016078930.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc208.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc208 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731673162549836,======,7280523.0,[(t:5.186-step:148-v:2595.622)-(t:5.205-step:149-v:2560.533)-(t:5.217-step:150-v:2550.718)-(t:6.432-step:162-v:2348.377)-(t:6.623-step:163-v:2305.538)-(t:6.640-step:164-v:2305.332)-(t:6.676-step:165-v:2294.588)-(t:6.693-step:166-v:2280.523)],565.453
ppo,examples/pdptw/pdptw_100/lrc206.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc206 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731656774888523,======,8199628.0,[(t:6.534-step:170-v:3043.808)-(t:17.268-step:511-v:2932.489)-(t:17.605-step:528-v:2893.771)-(t:17.638-step:529-v:2888.023)-(t:36.090-step:1000-v:2696.869)-(t:36.123-step:1001-v:2691.696)-(t:36.151-step:1002-v:2690.624)-(t:36.176-step:1003-v:2685.999)-(t:40.979-step:1162-v:2661.963)-(t:92.233-step:2643-v:2617.488)-(t:92.269-step:2644-v:2616.297)-(t:153.300-step:4383-v:2231.053)-(t:153.308-step:4384-v:2228.304)-(t:153.326-step:4385-v:2199.628)],443.431
ppo,examples/pdptw/pdptw_100/lrc207.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc207 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731660453764909,======,7559225.0,[(t:4.967-step:169-v:3118.221)-(t:14.820-step:599-v:2743.84)-(t:14.835-step:600-v:2736.207)-(t:14.846-step:601-v:2733.51)-(t:44.995-step:1368-v:2721.48)-(t:47.985-step:1445-v:2565.303)-(t:48.071-step:1446-v:2564.889)-(t:48.172-step:1447-v:2563.002)-(t:48.187-step:1448-v:2559.225)],530.177
ppo,examples/pdptw/pdptw_400/LC1_4_10.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731837304058978,======,322015360958.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc106.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc106 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731548430853220,======,15745530.0,[(t:5.003-step:128-v:1992.716)-(t:5.026-step:129-v:1979.755)-(t:5.086-step:130-v:1979.721)-(t:5.713-step:141-v:1941.363)-(t:5.807-step:142-v:1940.381)-(t:53.158-step:1217-v:1922.331)-(t:60.371-step:1437-v:1916.29)-(t:60.402-step:1438-v:1916.263)-(t:60.418-step:1439-v:1912.702)-(t:60.493-step:1440-v:1899.514)-(t:60.765-step:1449-v:1843.186)-(t:61.369-step:1458-v:1833.382)-(t:61.398-step:1459-v:1833.25)-(t:87.788-step:2149-v:1786.228)-(t:87.814-step:2150-v:1779.556)-(t:87.829-step:2151-v:1773.865)-(t:89.299-step:2211-v:1771.548)-(t:89.859-step:2233-v:1732.236)-(t:89.983-step:2234-v:1731.621)-(t:90.051-step:2235-v:1728.237)-(t:90.533-step:2251-v:1727.306)-(t:90.569-step:2252-v:1725.069)],167.258
ppo,examples/pdptw/pdptw_100/lr111.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr111 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731431969342097,======,15510232.0,[(t:5.515-step:142-v:1791.435)-(t:5.535-step:143-v:1791.026)-(t:9.427-step:231-v:1733.22)-(t:9.464-step:232-v:1720.895)-(t:9.475-step:233-v:1715.69)-(t:9.487-step:234-v:1705.559)-(t:9.506-step:235-v:1690.419)-(t:10.072-step:250-v:1674.573)-(t:10.348-step:258-v:1661.602)-(t:10.359-step:259-v:1658.412)-(t:10.381-step:260-v:1657.415)-(t:10.418-step:261-v:1645.288)-(t:10.430-step:262-v:1644.466)-(t:10.879-step:273-v:1639.856)-(t:14.428-step:366-v:1590.935)-(t:14.445-step:367-v:1590.093)-(t:14.465-step:368-v:1584.474)-(t:45.567-step:1025-v:1565.037)-(t:63.439-step:1430-v:1524.099)-(t:63.466-step:1431-v:1508.449)-(t:63.484-step:1432-v:1507.93)-(t:63.512-step:1433-v:1505.614)],243.624
ppo,examples/pdptw/pdptw_400/LC1_4_7.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731727628282095,======,320020665265.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc205.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc205 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731652899851742,======,8271929.0,[(t:4.744-step:142-v:2813.803)-(t:4.765-step:143-v:2812.575)-(t:16.849-step:555-v:2525.431)-(t:16.875-step:556-v:2521.405)-(t:202.957-step:5970-v:2277.359)-(t:202.995-step:5971-v:2271.929)],398.755
ppo,examples/pdptw/pdptw_100/lrc107.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc107 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731557279601219,======,15624411.0,[(t:5.397-step:138-v:1911.416)-(t:5.559-step:139-v:1883.222)-(t:5.622-step:140-v:1868.763)-(t:6.544-step:167-v:1722.989)-(t:6.555-step:168-v:1716.217)-(t:6.617-step:169-v:1712.591)-(t:6.691-step:170-v:1710.843)-(t:17.933-step:435-v:1699.612)-(t:17.950-step:436-v:1698.87)-(t:124.801-step:2870-v:1681.248)-(t:124.889-step:2871-v:1678.338)-(t:124.917-step:2872-v:1676.135)-(t:125.486-step:2889-v:1675.678)-(t:240.141-step:5422-v:1666.917)-(t:240.267-step:5423-v:1660.193)-(t:240.309-step:5424-v:1625.576)-(t:240.342-step:5425-v:1624.411)],229.307
ppo,examples/pdptw/pdptw_400/LC1_4_8.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731758870400522,======,314018891176.0,[],900.0
ppo,examples/pdptw/pdptw_100/lrc105.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lrc105 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731542383251503,======,18813008.0,[(t:5.482-step:130-v:2284.78)-(t:16.570-step:362-v:2092.394)-(t:16.624-step:363-v:2088.604)-(t:16.865-step:371-v:2081.558)-(t:16.906-step:372-v:2079.262)-(t:18.391-step:405-v:2055.332)-(t:18.499-step:406-v:2049.968)-(t:18.709-step:413-v:2030.888)-(t:18.807-step:414-v:1986.617)-(t:18.845-step:415-v:1920.595)-(t:24.329-step:522-v:1906.451)-(t:24.854-step:532-v:1903.324)-(t:47.709-step:952-v:1873.636)-(t:47.754-step:953-v:1854.5)-(t:223.534-step:4919-v:1834.089)-(t:223.609-step:4920-v:1813.008)],99.177
ppo,examples/pdptw/pdptw_400/LC2_4_6.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731840887681658,======,278014047984.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC2_4_9.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731900307873820,======,308010169235.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC2_4_8.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731899015519900,======,300010838634.0,[],900.0
ppo,examples/pdptw/pdptw_100/lc109.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lc109 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731352019274243,======,12637627.0,[(t:5.159-step:120-v:2066.128)-(t:5.179-step:121-v:2060.799)-(t:5.204-step:122-v:2016.899)-(t:5.223-step:123-v:2010.718)-(t:5.257-step:124-v:2010.214)-(t:19.094-step:535-v:1970.36)-(t:55.228-step:1450-v:1759.349)-(t:55.240-step:1451-v:1759.024)-(t:55.277-step:1452-v:1753.349)-(t:283.155-step:7301-v:1729.27)-(t:346.816-step:8595-v:1724.758)-(t:570.636-step:14371-v:1639.254)-(t:570.656-step:14372-v:1638.039)-(t:570.699-step:14373-v:1637.627)],376.715
ppo,examples/pdptw/pdptw_400/LC1_4_9.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC1_4_9 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731826729752122,======,302020692484.0,[],900.0
ppo,examples/pdptw/pdptw_100/lr110.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-lr110 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731401321616364,======,15454764.0,[(t:6.199-step:135-v:1885.38)-(t:6.233-step:136-v:1883.193)-(t:6.670-step:152-v:1840.832)-(t:6.707-step:153-v:1840.365)-(t:6.721-step:154-v:1839.038)-(t:6.732-step:155-v:1823.816)-(t:6.740-step:156-v:1819.384)-(t:8.073-step:191-v:1747.94)-(t:8.465-step:207-v:1721.746)-(t:8.486-step:208-v:1719.535)-(t:9.250-step:220-v:1700.455)-(t:15.517-step:375-v:1577.942)-(t:15.533-step:376-v:1572.621)-(t:15.568-step:377-v:1559.736)-(t:15.587-step:378-v:1547.088)-(t:15.615-step:379-v:1538.944)-(t:18.686-step:482-v:1501.341)-(t:21.488-step:527-v:1495.298)-(t:29.987-step:739-v:1490.997)-(t:30.021-step:740-v:1490.292)-(t:36.409-step:839-v:1490.176)-(t:36.443-step:840-v:1488.498)-(t:36.487-step:841-v:1475.032)-(t:36.531-step:842-v:1470.418)-(t:177.734-step:4077-v:1454.764)],190.595
ppo,examples/pdptw/pdptw_400/LR2_4_7.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731994917382705,======,272011956138.0,[],900.0
ppo,examples/pdptw/pdptw_400/LC2_4_7.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LC2_4_7 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731877488657882,======,276012514506.0,[],900.0
ppo,examples/pdptw/pdptw_400/LRC1_4_6.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LRC1_4_6 --communication=unix-socket -i=/tmp/pipes/unix-socket-1732029317448644,======,292017961612.0,[],900.0
ppo,examples/pdptw/pdptw_400/LR1_4_10.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_4_10 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731979140189217,======,320013917327.0,[],900.0
ppo,examples/pdptw/pdptw_400/LR2_4_8.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR2_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1732011238192805,======,258012638380.0,[],900.0
ppo,examples/pdptw/pdptw_400/LR1_4_8.txt,r3,900,2,ppo --device=auto-gpu --c1-start=0.34 --c1-end=0.06 --c1-n-secs=196 --c2-start=0.39 --c2-end=0.2 --c2-n-secs=431 --n-epochs=65 --lr-critic=7.315462310749335E-4 --clipping=11.799185331865313 --batch-size=15 --seed=2 --disable-training-logs --memory-size=1015 --lr=0.0018103176507973232 --logdir=logs/ppo-pdptw_all-15m/pdptw-LR1_4_8 --communication=unix-socket -i=/tmp/pipes/unix-socket-1731960820537270,======,286014519819.0,[],900.0
